Event_ID,User_ID,Session_ID,Event_Timestamp,Event_Name,Page_Name,Element_Name,Device_Type,Service_Line,Acquisition_Channel,Search_Type,Provider_ID,Location_ID,Appointment_Type,Abandonment_Step,Form_Name,Platform
EVT0025410,U22726,S130660,2026-08-23 02:12:16,provider_search,find_care,provider_search,Mobile,Orthopedics,Email,specialty,,,,,,web
EVT0000386,U19892,S130680,2026-08-23 02:14:16,service_line_view,service_line,page,Mobile,Orthopedics,Organic,,,,,,,web
EVT0071784,U21813,S109714,2026-08-23 02:16:50,provider_search,find_care,provider_search,Mobile,Women's Health,Organic,specialty,,,,,,web
EVT0027023,U15578,S110559,2026-08-23 02:23:26,provider_search,find_care,provider_search,Mobile,Neurology,Paid Search,condition,,,,,,web
EVT0068421,U18989,S120926,2026-08-23 02:23:41,provider_profile_view,provider_profile,page,Mobile,Pediatrics,Paid Search,,P379,,,,,web
EVT0055910,U32644,S108765,2026-08-23 02:24:17,provider_search,find_care,provider_search,Desktop,Neurology,Organic,condition,,,,,,web
EVT0070203,U12592,S100243,2026-08-23 02:24:27,cta_click,various,cta,Desktop,Women's Health,Organic,,,,,,,web
EVT0054643,U16804,S145793,2026-08-23 02:28:01,provider_search,find_care,provider_search,Tablet,Pediatrics,Direct,name,,,,,,web
EVT0024976,U13430,S158487,2026-08-23 02:28:53,insurance_step_view,scheduling,insurance_step,Tablet,Primary Care,Organic,,,,,,,web
EVT0018522,U31727,S121248,2026-08-23 02:29:57,homepage_view,home,page,Desktop,Primary Care,Organic,,,,,,,web
EVT0067484,U23079,S154091,2026-08-23 02:30:59,provider_profile_view,provider_profile,page,Desktop,Dermatology,Organic,,P168,,,,,web
EVT0048682,U10644,S153231,2026-08-23 02:33:27,provider_search,find_care,provider_search,Desktop,Women's Health,Organic,specialty,,,,,,web
EVT0034210,U23111,S134217,2026-08-23 02:34:24,find_care_click,home,find_care_cta,Desktop,Neurology,Direct,,,,,,,web
EVT0007667,U12824,S121953,2026-08-23 02:34:27,provider_profile_view,provider_profile,page,Desktop,Women's Health,Organic,,P274,,,,,web
EVT0060292,U29381,S142264,2026-08-23 02:43:56,appointment_completed,scheduling,confirmation,Mobile,Dermatology,Email,,,,,,,web
EVT0011284,U14091,S157281,2026-08-23 02:44:24,newsletter_signup,newsletter,form,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0065190,U17570,S133626,2026-08-23 02:47:21,covid_banner_click,scheduling,insurance_step,Mobile,Dermatology,Organic,,,,,,,web
EVT0005716,U24370,S121672,2026-08-23 02:49:13,insurance_step_view,scheduling,insurance_step,Desktop,Orthopedics,Organic,,,,,,,web
EVT0047501,U24499,S121847,2026-08-23 02:51:01,provider_profile_view,provider_profile,page,Mobile,Cardiology,Direct,,P304,,,,,web
EVT0048214,U24296,S156883,2026-08-23 02:51:21,homepage_view,home,page,Mobile,Women's Health,Organic,,,,,,,web
EVT0020236,U25920,S101969,2026-08-23 02:52:05,homepage_view,home,page,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0007740,U27742,S152510,2026-08-23 02:52:20,scheduling_started,scheduling,workflow_start,Mobile,Cardiology,Paid Social,,,,,,,web
EVT0013896,U20756,S145929,2026-08-23 02:53:00,homepage_view,home,page,Mobile,Orthopedics,Organic,,,,,,,web
EVT0011585,U23674,S140333,2026-08-23 02:53:20,homepage_view,home,page,Mobile,Dermatology,Direct,,,,,,,web
EVT0053286,U17344,S137973,2026-08-23 02:55:09,provider_call_click,provider_profile,phone_link,Desktop,Women's Health,Email,,,,,,,web
EVT0033218,U10578,S132459,2026-08-23 02:55:44,homepage_view,home,page,Mobile,Dermatology,Direct,,,,,,,web
EVT0064492,U20302,S154887,2026-08-23 02:55:49,find_care_click,home,find_care_cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0014046,U27906,S129357,2026-08-23 02:58:01,find_care_click,home,find_care_cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0068542,U14003,S116006,2026-08-23 02:58:10,provider_search,find_care,provider_search,Desktop,,Paid Search,specialty,,,,,,web
EVT0009718,U24694,S124922,2026-08-23 03:00:35,find_care_click,home,find_care_cta,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0038085,U11341,S106486,2026-08-23 03:00:43,provider_call_click,provider_profile,phone_link,Mobile,Neurology,Referral,,,,,,,web
EVT0000114,U30494,S115376,2026-08-23 03:04:45,provider_call_click,provider_profile,phone_link,Desktop,Pediatrics,Organic,,,,,,,web
EVT0022943,U17325,S114229,2026-08-23 03:05:36,provider_profile_view,provider_profile,page,Mobile,Women's Health,Organic,,P159,,,,,web
EVT0015601,U15612,S151463,2026-08-23 03:08:18,provider_profile_view,provider_profile,page,Mobile,Women's Health,Direct,,P266,,,,,web
EVT0054753,U29094,S150320,2026-08-23 03:09:20,medical_records_click,patient_resources,medical_records_link,Tablet,Cardiology,Paid Search,,,,,,,web
EVT0026627,U29265,S104750,2026-08-23 03:10:17,form_start,forms,form,Mobile,Pediatrics,Paid Social,,,,,,appointment_request,web
EVT0043020,U25545,S159628,2026-08-23 03:16:49,homepage_view,home,page,Mobile,Orthopedics,Organic,,,,,,,web
EVT0043936,U18499,S152365,2026-08-23 03:16:58,scheduling_started,scheduling,workflow_start,Mobile,Dermatology,Direct,,,,,,,web
EVT0000134,U18446,S132922,2026-08-23 03:21:47,location_search,locations,location_search,Mobile,Dermatology,Direct,,,,,,,web
EVT0001714,U23054,S132915,2026-08-23 03:23:56,provider_profile_view,provider_profile,page,Desktop,Cardiology,Direct,,P274,,,,,web
EVT0000924,U32581,S110886,2026-08-23 03:24:36,date_selected,scheduling,date_selector,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0015419,U25748,S128893,2026-08-23 03:24:37,scheduling_started,scheduling,workflow_start,Desktop,Neurology,Organic,,,,,,,web
EVT0067798,U12757,S159420,2026-08-23 03:28:32,mychart_click,home,mychart_link,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0059893,U15176,S138967,2026-08-23 03:29:09,service_line_view,service_line,page,Mobile,Cardiology,Direct,,,,,,,web
EVT0047776,U26065,S105748,2026-08-23 03:29:12,medical_records_click,patient_resources,medical_records_link,Mobile,Women's Health,Paid Social,,,,,,,web
EVT0003979,U19792,S149399,2026-08-23 03:30:13,provider_search,find_care,provider_search,Desktop,Ortho,Paid Search,condition,,,,,,web
EVT0051057,U19523,S149972,2026-08-23 03:31:27,faq_expand,various,faq,Mobile,Women's Health,Referral,,,,,,,web
EVT0033733,U28397,S125680,2026-08-23 03:31:33,directions_click,location,directions_link,Mobile,Dermatology,Organic,,,Waco,,,,web
EVT0061502,U28291,S144248,2026-08-23 03:32:44,provider_profile_view,provider_profile,page,Mobile,Dermatology,Organic,,P386,,,,,web
EVT0046451,U23505,S112215,2026-08-23 03:32:59,schedule_abandoned,scheduling,workflow_exit,Desktop,Primary Care,Email,,,,,date,,web
EVT0017431,U11102,S108544,2026-08-23 03:33:09,virtual_care_click,virtual_care,virtual_care_cta,Mobile,cardiology,Organic,,,,,,,web
EVT0029400,U12833,S153184,2026-08-23 03:33:51,service_line_view,,page,Mobile,Primary Care,Direct,,,,,,,web
EVT0056563,U29005,S115262,2026-08-23 03:34:21,provider_call_click,provider_profile,phone_link,Mobile,Dermatology,Paid Social,,,,,,,web
EVT0011354,U10823,S111015,2026-08-23 03:34:23,find_care_click,home,,Mobile,Cardiology,Email,,,,,,,web
EVT0051130,U19783,S105328,2026-08-23 03:39:07,provider_filter_click,find_care,provider_filter,Desktop,Primary Care,Referral,,,,,,,web
EVT0001718,U24839,S138132,2026-08-23 03:41:20,insurance_check_click,insurance,insurance_checker,Desktop,Orthopedics,Direct,,,,,,,web
EVT0035992,U12808,S130537,2026-08-23 03:41:42,provider_profile_view,provider_profile,page,Desktop,Cardiology,Organic,,P252,,,,,web
EVT0010584,U25546,S157200,2026-08-23 03:45:34,homepage_view,home,page,Mobile,Orthopedics,Direct,,,,,,,web
EVT0006015,U13109,S141376,2026-08-23 03:46:26,careers_click,home,careers_link,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0005234,U27735,S100727,2026-08-23 03:47:22,homepage_view,home,page,Desktop,Cardiology,Organic,,,,,,,web
EVT0024916,U31364,S122352,2026-08-23 03:48:01,service_line_view,service_line,page,Desktop,Primary Care,Direct,,,,,,,web
EVT0006679,U26995,S127420,2026-08-23 03:50:18,virtual_care_click,virtual_care,virtual_care_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0043185,U21317,S101400,2026-08-23 03:56:24,schedule_click,provider_profile,schedule_cta,Desktop,Dermatology,Organic,,,,,,,web
EVT0035090,U21581,S146489,2026-08-23 03:57:26,provider_filter_click,find_care,provider_filter,Mobile,Orthopedics,Paid Search,,,,,,,web
EVT0016197,U11104,S119923,2026-08-23 03:57:29,insurance_step_view,scheduling,insurance_step,Mobile,Pediatrics,Direct,,,,,,,web
EVT0001981,U11018,S153225,2026-08-23 03:57:31,appointment_type_selected,scheduling,appointment_type,Mobile,Primary Care,Direct,,,,Follow-up,,,web
EVT0059299,U32775,S120909,2026-08-23 03:59:38,find_care_click,home,find_care_cta,Desktop,Primary Care,Direct,,,,,,,web
EVT0016374,U13300,S158283,2026-08-23 04:03:05,homepage_view,home,page,Mobile,Dermatology,Organic,,,,,,,web
EVT0012927,U20880,S131494,2026-08-23 04:06:14,provider_filter_click,find_care,provider_filter,Desktop,Primary Care,Organic,,,,,,,web
EVT0036283,U32979,S115379,2026-08-23 04:06:14,scheduling_started,scheduling,workflow_start,Mobile,Pediatrics,Paid Social,,,,,,,web
EVT0000164,U20014,S110565,2026-08-23 04:06:45,provider_search,find_care,provider_search,Mobile,Dermatology,Organic,specialty,,,,,,web
EVT0044596,U29247,S132818,2026-08-23 04:07:34,appointment_completed,scheduling,confirmation,Desktop,Women's Health,Organic,,,,,,,web
EVT0056505,U28981,S124195,2026-08-23 04:08:51,provider_profile_view,provider_profile,page,Mobile,Orthopedics,Direct,,P278,,,,,web
EVT0029697,U22854,S151887,2026-08-23 04:09:39,provider_search,find_care,provider_search,Mobile,Orthopedics,Paid Search,name,,,,,,web
EVT0010544,U19653,S128674,2026-08-23 04:13:05,provider_profile_view,provider_profile,page,Mobile,Cardiology,Paid Search,,P438,,,,,web
EVT0027431,U23602,S146121,2026-08-23 04:14:18,directions_click,location,directions_link,Mobile,Primary Care,Paid Search,,,Dallas,,,,web
EVT0026534,U23666,S144844,2026-08-23 04:18:21,provider_search,find_care,provider_search,Mobile,Pediatrics,Organic,specialty,,,,,,web
EVT0035732,U30016,S121093,2026-08-23 04:18:34,time_selected,scheduling,time_selector,Mobile,Dermatology,Direct,,,,,,,web
EVT0005742,U20003,S153881,2026-08-23 04:18:35,find_care_click,home,find_care_cta,Mobile,Women's Health,Direct,,,,,,,web
EVT0015792,U28171,S111113,2026-08-23 04:20:19,insurance_step_view,scheduling,insurance_step,Mobile,Pediatrics,Organic,,,,,,,web
EVT0007718,U15761,S149860,2026-08-23 04:20:59,form_submit,forms,form,Mobile,Women's Health,Direct,,,,,,newsletter,web
EVT0030843,U26245,S139665,2026-08-23 04:21:19,provider_profile_view,provider_profile,page,Tablet,Pediatrics,Direct,,P299,,,,,web
EVT0058444,U17545,S111825,2026-08-23 04:21:50,homepage_view,home,page,Mobile,Neurology,Email,,,,,,,web
EVT0008591,U31891,S116470,2026-08-23 04:22:49,provider_call_click,provider_profile,phone_link,Desktop,Cardiology,Organic,,,,,,,web
EVT0018567,U24761,S151254,2026-08-23 04:24:47,insurance_step_view,scheduling,insurance_step,Mobile,Pediatrics,Paid Social,,,,,,,web
EVT0054621,U27227,S132967,2026-08-23 04:27:11,location_selected,scheduling,location_selector,Desktop,Women's Health,Organic,,,Temple,,,,web
EVT0023737,U15275,S131222,2026-08-23 04:29:58,provider_search,find_care,provider_search,Mobile,Cardiology,Organic,specialty,,,,,,web
EVT0028380,U14316,S156147,2026-08-23 04:30:09,cta_click,various,cta,Mobile,Primary Care,Paid Search,,,,,,,web
EVT0002535,U13729,S101035,2026-08-23 04:30:48,location_selected,scheduling,location_selector,Desktop,Dermatology,Organic,,,Fort Worth,,,,web
EVT0037546,U27847,S134295,2026-08-23 04:31:37,find_care_click,home,find_care_cta,Mobile,Cardiology,Direct,,,,,,,web
EVT0027584,U15427,S122870,2026-08-23 04:32:50,provider_search,find_care,provider_search,Mobile,Cardiology,Direct,condition,,,,,,web
EVT0063705,U19749,S151621,2026-08-23 04:33:06,homepage_view,,page,Mobile,Pediatrics,Organic,,,,,,,web
EVT0036248,U10473,S140676,2026-08-23 04:34:21,billing_pay_click,billing,pay_bill_cta,Mobile,Orthopedics,Direct,,,,,,,web
EVT0064889,U12876,S117208,2026-08-23 04:34:51,homepage_view,home,page,Mobile,Cardiology,Email,,,,,,,web
EVT0023580,U32778,S157894,2026-08-23 04:37:30,urgent_care_checkin_click,urgent_care,checkin_cta,Desktop,Cardiology,Referral,,,Plano,,,,web
EVT0035089,U24948,S138065,2026-08-23 04:38:13,provider_profile_view,provider_profile,page,Desktop,Women's Health,Paid Search,,P425,,,,,web
EVT0014556,U15131,S104192,2026-08-23 04:39:04,homepage_view,home,page,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0070222,U26881,S130718,2026-08-23 04:40:22,homepage_view,home,page,Desktop,Dermatology,Direct,,,,,,,web
EVT0040517,U25265,S117924,2026-08-23 04:41:32,schedule_abandoned,scheduling,workflow_exit,Desktop,Primary Care,Organic,,,,,appointment_type,,web
EVT0031590,U23683,S139334,2026-08-23 04:43:22,location_selected,scheduling,location_selector,Tablet,Orthopedics,Email,,,Temple,,,,web
EVT0029385,U12438,S143282,2026-08-23 04:45:49,appointment_completed,scheduling,confirmation,Mobile,Orthopedics,Paid Search,,,,,,,web
EVT0044908,U13797,S144706,2026-08-23 04:50:52,find_care_click,home,find_care_cta,Desktop,Cardiology,Referral,,,,,,,web
EVT0018887,U24979,S145870,2026-08-23 04:51:17,location_search,locations,location_search,Desktop,Women's Health,Organic,,,,,,,web
EVT0071049,U23798,S133377,2026-08-23 04:52:22,service_line_view,,page,Desktop,Orthopedics,Referral,,,,,,,web
EVT0029361,U15199,S148042,2026-08-23 04:54:06,billing_pay_click,billing,pay_bill_cta,Mobile,Primary Care,Direct,,,,,,,web
EVT0035209,U21096,S137970,2026-08-23 04:55:34,scheduling_started,scheduling,workflow_start,Desktop,Neurology,Direct,,,,,,,web
EVT0025971,U28578,S133324,2026-08-23 04:56:15,homepage_view,home,page,Desktop,Women's Health,Direct,,,,,,,web
EVT0012901,U19022,S134504,2026-08-23 04:58:08,homepage_view,home,page,Desktop,Dermatology,Organic,,,,,,,web
EVT0034549,U10892,S112470,2026-08-23 04:58:46,provider_call_click,provider_profile,phone_link,Mobile,Neurology,Email,,,,,,,web
EVT0013886,U22539,S147211,2026-08-23 05:00:46,service_line_view,service_line,page,Mobile,Dermatology,Referral,,,,,,,web
EVT0023912,U12267,S118815,2026-08-23 05:02:02,scheduling_started,scheduling,workflow_start,Desktop,Dermatology,Organic,,,,,,,web
EVT0018404,U16854,S151985,2026-08-23 05:03:37,location_selected,scheduling,location_selector,Mobile,Cardiology,Paid Search,,,Austin,,,,web
EVT0061529,U28254,S107857,2026-08-23 05:03:38,location_search,locations,location_search,Mobile,Neurology,Organic,,,,,,,web
EVT0063795,U18382,S105816,2026-08-23 05:04:14,campaign_landing_view,campaign,page,Mobile,Pediatrics,Organic,,,,,,,web
EVT0040135,U12761,S154658,2026-08-23 05:05:08,provider_search,find_care,provider_search,Desktop,Primary Care,Email,name,,,,,,web
EVT0048914,U15067,S151369,2026-08-23 05:07:01,provider_profile_view,provider_profile,page,Tablet,Neurology,Organic,,P487,,,,,web
EVT0052488,U11116,S146389,2026-08-23 05:08:12,provider_profile_view,provider_profile,page,Mobile,Pediatrics,Referral,,P336,,,,,web
EVT0032644,U17963,S149893,2026-08-23 05:10:06,scheduling_started,scheduling,workflow_start,Mobile,Pediatrics,Direct,,,,,,,web
EVT0014860,U16138,S130533,2026-08-23 05:10:37,form_start,forms,form,Desktop,Women's Health,Paid Search,,,,,,appointment_request,web
EVT0041285,U14345,S105409,2026-08-23 05:10:54,appointment_type_selected,scheduling,appointment_type,Mobile,,Paid Search,,,,Follow-up,,,web
EVT0070835,U26528,S151851,2026-08-23 05:12:24,cta_click,various,cta,Desktop,Primary Care,Organic,,,,,,,web
EVT0056868,U19203,S137405,2026-08-23 05:13:10,homepage_view,home,page,Desktop,Orthopedics,Paid Search,,,,,,,web
EVT0005804,U30769,S118311,2026-08-23 05:14:08,location_selected,scheduling,location_selector,Desktop,Orthopedics,Organic,,,Dallas,,,,web
EVT0043133,U19448,S108912,2026-08-23 05:17:15,provider_filter_click,find_care,provider_filter,Desktop,Dermatology,Organic,,,,,,,web
EVT0069331,U11667,S135212,2026-08-23 05:18:47,cta_click,various,cta,Mobile,Cardiology,Organic,,,,,,,web
EVT0032800,U28279,S107578,2026-08-23 05:20:25,form_submit,forms,form,Desktop,Neurology,Organic,,,,,,contact_us,web
EVT0003223,U29564,S106956,2026-08-23 05:20:36,location_selected,scheduling,location_selector,Desktop,Pediatrics,Direct,,,Waco,,,,web
EVT0018552,U22881,S151779,2026-08-23 05:21:30,provider_search,find_care,provider_search,Desktop,Dermatology,Organic,specialty,,,,,,web
EVT0000363,U24126,S152756,2026-08-23 05:21:40,provider_profile_view,provider_profile,,Mobile,Pediatrics,Paid Search,,P295,,,,,web
EVT0034587,U27161,S159831,2026-08-23 05:21:44,scheduling_started,scheduling,workflow_start,Desktop,Pediatrics,Email,,,,,,,web
EVT0042535,U25729,S134339,2026-08-23 05:21:44,faq_expand,various,faq,Mobile,Neurology,Organic,,,,,,,web
EVT0066127,U25872,S126251,2026-08-23 05:21:53,provider_profile_view,provider_profile,page,Mobile,Neurology,Direct,,P440,,,,,web
EVT0043806,U15439,S118418,2026-08-23 05:23:48,service_line_view,service_line,page,Mobile,Neurology,Organic,,,,,,,web
EVT0042192,U21188,S152549,2026-08-23 05:24:57,schedule_abandoned,scheduling,workflow_exit,Mobile,Neurology,Paid Social,,,,,appointment_type,,web
EVT0059269,U12158,S119484,2026-08-23 05:25:08,scheduling_started,scheduling,workflow_start,Mobile,Neurology,Organic,,,,,,,web
EVT0026537,U22877,S129250,2026-08-23 05:26:54,newsletter_signup,newsletter,form,Mobile,Dermatology,Organic,,,,,,,web
EVT0036022,U19011,S134423,2026-08-23 05:26:55,provider_call_click,provider_profile,phone_link,Desktop,Cardiology,Organic,,,,,,,web
EVT0003283,U27694,S123363,2026-08-23 05:27:29,find_care_click,home,find_care_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0027120,U25768,S106135,2026-08-23 05:28:35,provider_profile_view,provider_profile,page,Desktop,Cardiology,Organic,,P417,,,,,web
EVT0054478,U31598,S155615,2026-08-23 05:28:35,medical_records_click,patient_resources,medical_records_link,Mobile,Cardiology,Direct,,,,,,,web
EVT0060659,U10344,S107163,2026-08-23 05:28:47,date_selected,scheduling,date_selector,Mobile,Pediatrics,Referral,,,,,,,web
EVT0033737,U15528,S151353,2026-08-23 05:28:49,urgent_care_checkin_click,urgent_care,checkin_cta,Tablet,Women's Health,Paid Search,,,Fort Worth,,,,web
EVT0012464,U16649,S102931,2026-08-23 05:29:19,homepage_view,home,page,Desktop,Primary Care,Organic,,,,,,,web
EVT0035365,U26095,S115029,2026-08-23 05:30:06,appointment_type_selected,scheduling,appointment_type,Mobile,Neurology,Direct,,,,Follow-up,,,web
EVT0058206,U22551,S135831,2026-08-23 05:30:14,provider_search,find_care,provider_search,Desktop,Women's Health,Organic,specialty,,,,,,web
DUP000089,U22551,S135831,2026-08-23 05:30:15,provider_search,find_care,provider_search,Desktop,Women's Health,Organic,specialty,,,,,,web
EVT0049821,U31320,S128263,2026-08-23 05:30:46,schedule_click,provider_profile,schedule_cta,Mobile,Neurology,Organic,,,,,,,web
EVT0025296,U23477,S138415,2026-08-23 05:36:00,provider_profile_view,provider_profile,page,Tablet,Dermatology,Paid Search,,P495,,,,,web
EVT0063183,U31909,S122606,2026-08-23 05:36:19,provider_profile_view,provider_profile,page,Mobile,Dermatology,Organic,,P401,,,,,web
EVT0037898,U12142,S134612,2026-08-23 05:36:31,provider_search,find_care,provider_search,Desktop,Neurology,Organic,condition,,,,,,web
EVT0028271,U27946,S130240,2026-08-23 05:39:23,location_search,locations,location_search,Mobile,Primary Care,Organic,,,,,,,web
